track_name,track_id,album_name,album_id,artist_name,artist_id,track_popularity,explicit,track_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
i met sarah in the bathroom {slow//reverb},0xPU0Sdkrva3RgRIPhK0zq,i met sarah in the bathroom {slow//reverb},5weFCB5J30LYL4R21hSD2m,Ryan Celsius Sounds,2AtYJoC6VmUtkxonmVnbVR,45,False,https://open.spotify.com/track/0xPU0Sdkrva3RgRIPhK0zq,0.486,0.469,10,-13.219,1,0.0989,0.882,0.432,0.207,0.273,79.042
Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,Hopes And Fears,0qsT8HLvlWaSWIq8Rc95BI,Keane,53A0W3U0s8diEn9RhXQhVz,67,False,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg,0.453,0.655,9,-4.22,1,0.0257,0.0794,7.06e-06,0.0849,0.366,172.01
IDK You Yet,0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet (Live on Piano),2MV7PrKdCcislKUAPMyEA2,Alexander 23,6sFHvCyqklnJpXC9Nh1aag,68,False,https://open.spotify.com/track/0j1Ia2lQWrcXrQZI4AdJlk,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997
Star Shopping,6Ox1rvlwEpB49drasQm6RF,Star Shopping,48dH5WaD1L379zPQt6LMDD,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,38,True,https://open.spotify.com/track/6Ox1rvlwEpB49drasQm6RF,0.538,0.471,4,-9.84,0,0.0955,0.0946,0.0185,0.116,0.307,93.07
weak,1ofVfjaqv1taQ7xsmcYjZc,weak,7jCutVKlyZ5UFD9MB96pra,sombr,4G9NDjRyZFDlJKMRL8hx3S,40,False,https://open.spotify.com/track/1ofVfjaqv1taQ7xsmcYjZc,0.179,0.112,4,-19.335,1,0.033,0.893,0.536,0.0814,0.0645,81.816
Forever,6potEImiklXkwD9qFzpu15,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea,Labrinth,2feDdbD5araYcm6JhFHHw7,64,False,https://open.spotify.com/track/6potEImiklXkwD9qFzpu15,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983
You're Somebody Else,6iWEhoALoBFnQMNVhYY0Sc,"Baby, It's Okay",0C61FN9PR7AocB3A0E4Fvw,flora cash,6GpcBKNmZDIrRzYkPJu7Wd,63,False,https://open.spotify.com/track/6iWEhoALoBFnQMNVhYY0Sc,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98
In My Room,7CiDwKE62N6ey3LyG6s7xc,In My Room,3WmjP2w94BdrRraDmCHosq,Chance Peña,4lhUHpVOXmkEBGGHV71QCh,74,False,https://open.spotify.com/track/7CiDwKE62N6ey3LyG6s7xc,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943
Atlantis - Slowed Down Version,5at70ffs5pTXRs5JYfw8fs,Atlantis,16Q4jVtBWq9UNO78ZLOvwk,Seafret,4Ly0KABsxlx4fNj63zJTrF,50,False,https://open.spotify.com/track/5at70ffs5pTXRs5JYfw8fs,0.439,0.426,6,-8.356,0,0.0299,0.0369,2.3e-06,0.121,0.127,75.011
If the World Was Ending (feat. Julia Michaels),77MdvMx9L4ZQuLhhn3o21h,Dangerous Levels of Introspection,538BxdI7oOQykSkEtyjhUD,JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,68,False,https://open.spotify.com/track/77MdvMx9L4ZQuLhhn3o21h,0.429,0.486,1,-9.971,1,0.101,0.866,0,0.0982,0.661,146.99
Heal,4KlL5Bwlm4yHYxr0B2rHci,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,67,False,https://open.spotify.com/track/4KlL5Bwlm4yHYxr0B2rHci,0.445,0.179,1,-12.938,1,0.0396,0.952,0.00056,0.107,0.119,72.246
my future,3YUMWmx8EJq0DurfuIwoGh,Happier Than Ever,0JGOiO34nwfUdDrD612dOp,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,65,False,https://open.spotify.com/track/3YUMWmx8EJq0DurfuIwoGh,0.456,0.285,8,-10.755,1,0.0979,0.814,0.143,0.307,0.0809,104.89
Inside Out,2gZ6I0MB9XaKmWOPwNJuqt,Stratosphere,35QrvQ2SlbEwZD8oq2yxBH,Duster,5AyEXCtu3xnnsTGCo4RVZh,0,False,https://open.spotify.com/track/2gZ6I0MB9XaKmWOPwNJuqt,0.553,0.465,9,-9.664,1,0.0301,0.837,0.97,0.102,0.651,79.224
Video Games,3WD91HQDBIavSapet3ZpjG,Born To Die – Paradise Edition (Special Version),0Dt3FbpMQwjoT5KNAw0IXR,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,68,False,https://open.spotify.com/track/3WD91HQDBIavSapet3ZpjG,0.39,0.252,6,-9.666,0,0.0298,0.808,0,0.0887,0.181,122.053
I'll Keep You Safe,506O2O13slCAUEo6w8aqr8,I'll Keep You Safe,3A2aQi1ZjOG67mnNgpVaF2,sagun,4YJkA3YshwZ8FwljpMW0II,0,False,https://open.spotify.com/track/506O2O13slCAUEo6w8aqr8,0.755,0.0625,7,-24.694,1,0.0555,0.945,0.816,0.178,0.462,114.984
And She Will Miss You,0PysvqxlGX0AvoigxA7wLt,And She Will Miss You,5a6rGQWn9pQ3Hs1bmE3uiK,Lemmy Alone,0TEfC1ScZ49pHIWVCormL7,30,False,https://open.spotify.com/track/0PysvqxlGX0AvoigxA7wLt,0.375,0.0319,0,-20.345,1,0.0409,0.776,0,0.385,0.11,192.613
Dark Paradise,2Y115i0IhELJhyyftvoSFt,Born To Die - The Paradise Edition,5PW8nAtvf2HV8RYZFd4IrX,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,55,False,https://open.spotify.com/track/2Y115i0IhELJhyyftvoSFt,0.6,0.653,1,-8.309,0,0.0594,0.0953,0,0.122,0.43,119.994
Repeat Until Death,5PzWVmfzu7rePAuFkxPQf0,Birthplace,0tWckYjFI6ioZptLr42J3p,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,62,False,https://open.spotify.com/track/5PzWVmfzu7rePAuFkxPQf0,0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887
all the kids are depressed,75ls0gurX68lUmMjE7QcsE,glisten,14lSyFVCuhvEoW7ogOIzD0,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,63,True,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0976,0.835,2.17e-05,0.544,0.708,103.857
House of Cards,1QNt0bhIXWu5XdlXlYI4iI,House of Cards,278AZLs8DAqE2hldJ8pw41,Alexander Stewart,0znpFLuaey34oJTE1jHSnT,50,True,https://open.spotify.com/track/1QNt0bhIXWu5XdlXlYI4iI,0.462,0.309,8,-6.489,1,0.0308,0.821,0,0.0976,0.374,98.666
8 Letters,4zRZAmBQP8vhNPf9i9opXt,8 Letters,2qIbHfs93z6eDwGoAdCkXA,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,69,False,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,0.607,0.478,1,-5.702,0,0.031,0.649,0,0.0928,0.255,88.979
Always,6FRQf2Epe15kLCDXQGUbBb,Always,2fDHqP44xn7U6tySrTElgm,Gavin James,25tMQOrIU4LlUo6Sv8v5SE,40,False,https://open.spotify.com/track/6FRQf2Epe15kLCDXQGUbBb,0.381,0.481,4,-5.82,1,0.0365,0.0509,0,0.1,0.162,123.09
Can't Pretend,2Q3UgGcvhdaX6k13PDNguP,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,57,False,https://open.spotify.com/track/2Q3UgGcvhdaX6k13PDNguP,0.468,0.473,1,-8.503,0,0.0281,0.278,0.00061,0.117,0.286,79.055
caroline,73Moxwjn2ElzQBIMstG2ga,caroline,5KYKojZe2Kx6lRcUdvNTkp,sombr,4G9NDjRyZFDlJKMRL8hx3S,53,False,https://open.spotify.com/track/73Moxwjn2ElzQBIMstG2ga,0.491,0.176,7,-17.212,1,0.0369,0.869,0.00375,0.101,0.122,120.06
Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,68,False,https://open.spotify.com/track/7B5Npv8NjjTCzk8PLpU66h,0.331,0.341,9,-6.057,0,0.0309,0.528,0,0.109,0.152,109.821
Whitley,3NSRowkfL0rYE8S6dfT2G0,Whitley,5SdvhxXNcfYCW6W474sVbr,Nova,3J2OSq7G34UlfnNB6YuZCF,52,True,https://open.spotify.com/track/3NSRowkfL0rYE8S6dfT2G0,0.773,0.286,8,-13.964,1,0.0493,0.538,0.00195,0.172,0.67,119.986
let me die,5bvrTRMkuQpI2xQNp4x79T,lil happy lil sad,0vQBSQf2y9pgBOHwRRpukn,Lyph3r,5jS96gk8PD4lCryztRWijy,0,False,https://open.spotify.com/track/5bvrTRMkuQpI2xQNp4x79T,0.601,0.5,8,-12.164,0,0.0305,0.711,0.844,0.102,0.407,78.99
paradise,6XpVAVpg3PfxcoO0tUG8jJ,paradise,2Fy5glJoaA1bHbSXm15mOx,Marco Luka,4tjqHer0BFQbJ1FVyWhffM,45,True,https://open.spotify.com/track/6XpVAVpg3PfxcoO0tUG8jJ,0.634,0.526,7,-8.21,0,0.036,0.172,0.0373,0.128,0.143,143.998
Anchor,7qH9Z4dJEN0l9bidizW7fq,Bathing Beach,4vGuMdwnxc6X8izbVS6MTN,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,73,False,https://open.spotify.com/track/7qH9Z4dJEN0l9bidizW7fq,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053
WASTE,4NgherJDfCXWBZBYheM4jK,DISORDER,3yKGB4IYu6MeLkhFJFn9eI,Kxllswxtch,2VDZoCBGjxbHJbnzSX5nP6,73,False,https://open.spotify.com/track/4NgherJDfCXWBZBYheM4jK,0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883
Black Out Days,2IWtloZYQDcP8Ashwx8QEF,Voices,2R2Cwe4kI8b2WObXZ90wOC,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,66,False,https://open.spotify.com/track/2IWtloZYQDcP8Ashwx8QEF,0.542,0.795,4,-3.63,0,0.0367,0.00506,0.019,0.0851,0.43,92.234
NUMB,01TnVDiet1DFTsyWKUKovl,?,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,68,False,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91
Clocks,0BCPKOYdS2jbQ8iyB56Zns,A Rush of Blood to the Head,0RHX9XECH8IVI3LNgWDpmQ,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,78,False,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97
Lights Are On,4IhTXiZLKATmwhMZIb1GQN,Z-Sides,6wOJyevNYXevqTZCn6Xk5T,Tom Rosenthal,1AgxgADPuRIW1wyaA4OKcB,73,False,https://open.spotify.com/track/4IhTXiZLKATmwhMZIb1GQN,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965
Where's My Love,1B62o4CbdL9ckGvwsz2cgn,SYML,7Lwn8CSE6bv6VYScebUGiz,SYML,6AyATGg7mDgBlZ4N5uNog0,77,False,https://open.spotify.com/track/1B62o4CbdL9ckGvwsz2cgn,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985
"I miss you, I’m sorry",4nyF5lmSziBAt7ESAUjpbx,minor,2UZw04wDxLVceADw2Gi1Qy,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,77,False,https://open.spotify.com/track/4nyF5lmSziBAt7ESAUjpbx,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885
Train Wreck,55Am8neGJkdj2ADaM3aw5H,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,James Arthur,4IWBUUAFIplrNtaOHcJPRM,74,False,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355
Look After You,5l6hpyTGBK0LAAxgPnqTQL,How To Save A Life,1IM3GwptCGYjRkzCBolyFK,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,70,False,https://open.spotify.com/track/5l6hpyTGBK0LAAxgPnqTQL,0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039
Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,17,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,82,True,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999
Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,2Hz6tGm9vVbjYWgpANWp5E,SYML,6AyATGg7mDgBlZ4N5uNog0,0,False,https://open.spotify.com/track/2NeM9rfWo70KQej9GxeaoL,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94
i love you,6CcJMwBtXByIz4zQLzFkKc,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,76,False,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446
Bruises,4Of7rzpRpV1mWRbhp5rAqG,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,75,False,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202
K.,7LX4aXtvImhdgUHQBlo8Kp,Cigarettes After Sex,5bP82ZIls6rzhpf5Qu6AzC,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,3,False,https://open.spotify.com/track/7LX4aXtvImhdgUHQBlo8Kp,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113
Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,Norman Fucking Rockwell!,5XpEKORZ4y6OrCZSKsi46A,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,78,False,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781
Vas,6S7o12almFeL57rbRvdY5l,Triplbt Theme,0Nq3r1NoSh6bq6SXxuKnlM,jagger finn,4b1cEwAKl1Wdg6x8kkraJa,66,False,https://open.spotify.com/track/6S7o12almFeL57rbRvdY5l,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114
Fade Into You,1LzNfuep1bnAUR9skqdHCK,So Tonight That I Might See,5K18gTgac0q6Jma5HkV1vA,Mazzy Star,37w38cCSGgKLdayTRjna4W,77,False,https://open.spotify.com/track/1LzNfuep1bnAUR9skqdHCK,0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113
Already Gone,5zCunX8URvLoBHlg1Fnjv6,"Covers, Vol. 2",0UIIvTTWNB3gRQWFoxoEDh,Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,63,False,https://open.spotify.com/track/5zCunX8URvLoBHlg1Fnjv6,0.418,0.248,3,-9.997,1,0.0451,0.954,4.21e-06,0.108,0.298,130.953
Berlin,7BSMSvK0WxrDeI98bswYa8,Dawn,0DvauBOn2G8RIEQR54Cmiv,RY X,2KjAo6wVc9d2WcxdxSArpV,49,False,https://open.spotify.com/track/7BSMSvK0WxrDeI98bswYa8,0.393,0.0668,7,-20.755,1,0.0404,0.963,0.105,0.107,0.0384,136.938
Touch,4g2WiijzSKzH8PApKDbadN,Atlas: II,4mVqE0sAXMG9DpfWxxLhsh,Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,61,False,https://open.spotify.com/track/4g2WiijzSKzH8PApKDbadN,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006
Dynasty,3vVXzKIlFLYERxMaVFukyr,Dynasty,0tLiYqolgGEXIe2pIOrDT9,MIIA,0h3YCmvRJ2jqt4jFiR6nGL,0,False,https://open.spotify.com/track/3vVXzKIlFLYERxMaVFukyr,0.493,0.594,8,-4.404,0,0.0378,0.256,0,0.0759,0.304,123.751
Naked - Acoustic Version,77vv9vprh6SazfOXIJgYpx,Naked (Acoustic Version),2aOYprwJcCTSVk3ARMlOMO,James Arthur,4IWBUUAFIplrNtaOHcJPRM,50,False,https://open.spotify.com/track/77vv9vprh6SazfOXIJgYpx,0.514,0.343,6,-8.531,1,0.0263,0.182,0,0.205,0.212,102.013
all i need (the distance song),53KwVDCwML3G2cZ3v4KBvO,"As Written, Vol. 1",1dpFJxPAZsMLkdnMW3pQph,Avery Lynch,7aO285xSsCbjy0q9zEqXEk,0,False,https://open.spotify.com/track/53KwVDCwML3G2cZ3v4KBvO,0.651,0.119,8,-16.58,1,0.04,0.976,0,0.163,0.376,97.061
Virginia Beach,3eP13S8D5m2cweMEg3ZDed,For All The Dogs,4czdORdCWP9umpbhFXK2fW,Drake,3TVXtAsR1Inumwj472S9r4,70,True,https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed,0.402,0.514,1,-7.322,0,0.0471,0.106,0,0.181,0.2,120.009
It's You,5DqdesEfbRyOlSS3Tf6c29,YOU,63Kr9mdWxT7mB2AKgf4rCa,Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,72,False,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971
he never will,3gt3BD4A92u4nv6oS5Jkmq,he never will,3LRXevJN62aaXJZuxPPVJI,Alexander Stewart,0znpFLuaey34oJTE1jHSnT,53,False,https://open.spotify.com/track/3gt3BD4A92u4nv6oS5Jkmq,0.672,0.764,8,-4.92,1,0.0503,0.118,0,0.109,0.533,130.013
Rosyln,4k7x3QKrc3h3U0Viqk0uop,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),2PDlvc7K51qC4Bkali3q0R,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,71,False,https://open.spotify.com/track/4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719
Big Jet Plane,3WGsYiBXmaT8XyY4Fmry2v,Down the Way,78BXB0tWspQKtatJK5DTXZ,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,64,False,https://open.spotify.com/track/3WGsYiBXmaT8XyY4Fmry2v,0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.274,109.959
Here With Me,0dS2u2UFd88TIzDDaZDLvS,Here With Me,6VGoENqiseiYwmPUQW2oVl,d4vd,5y8tKLUfMvliMe8IKamR32,38,False,https://open.spotify.com/track/0dS2u2UFd88TIzDDaZDLvS,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023
i don't know you anymore,5FCMqNc9fodjQRIXbG7Ld1,i don't know you anymore,4lih3eiFN9LVskoAk8FDWm,sombr,4G9NDjRyZFDlJKMRL8hx3S,53,False,https://open.spotify.com/track/5FCMqNc9fodjQRIXbG7Ld1,0.358,0.504,8,-7.056,0,0.0293,0.662,0.0258,0.103,0.172,132.242
Black Friday,1XTY6rA7XQosc0ynkkE9kN,Black Friday,0BdmqjXLz0L6gF78ldUYHp,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,68,False,https://open.spotify.com/track/1XTY6rA7XQosc0ynkkE9kN,0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476
Daylight,1odExI7RdWc4BT515LTAwj,Daylight,6NcI39WPu4kY6Tul11nhSv,David Kushner,33NVpKoXjItPwUJTMZIOiY,83,False,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09
Night Trouble,5LLtNp8qc3NaCIieZ2W4Dk,Night Trouble,7u7l9XNKOdM1UXLOL4BJq8,Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,52,False,https://open.spotify.com/track/5LLtNp8qc3NaCIieZ2W4Dk,0.412,0.364,1,-15.335,1,0.0712,0.951,0.929,0.126,0.0688,95.974
Turning Page,2QFyOnJfJ49OnNgMvKXvTM,Turning Page,4jooA2r4jGZ85Srw4U7iPO,Sydney Rose,5vx4pDmiFDyKMhuOIgpiRv,54,False,https://open.spotify.com/track/2QFyOnJfJ49OnNgMvKXvTM,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107
Unfair,0xD23i0X1WjqMSYIxRfO80,#000000 & #FFFFFF (No DJ Version),2mKqHATk7WVbtazVkSe9w0,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,62,False,https://open.spotify.com/track/0xD23i0X1WjqMSYIxRfO80,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033
I Found,5zT5cMnMKoyruPj13TQXGx,5AM (Expanded Edition),05WTBdwkHAqk5Mg68ugD7L,Amber Run,0MmnmsAuQKRFpo6vJElcaU,70,False,https://open.spotify.com/track/5zT5cMnMKoyruPj13TQXGx,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949
To Build A Home,3AqPL1n1wKc5DVFFnYuJhp,Ma Fleur,5VrMypyjjBGzObGwnEHIJO,The Cinematic Orchestra,32ogthv0BdaSMPml02X9YB,62,False,https://open.spotify.com/track/3AqPL1n1wKc5DVFFnYuJhp,0.264,0.128,9,-15.443,1,0.034,0.885,0.352,0.105,0.0774,148.499
Chemtrails Over The Country Club,7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,6QeosPQpJckkW0Obir5RT8,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,75,False,https://open.spotify.com/track/7bPWdJgx8vek7S5i5yAtvG,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025
September - Instrumental,6pj9JkwBA6VzYdLXvaJkPh,September,04QJpsEnEyBN0WSBQZ89Gn,Sparky Deathcap,2Ru6erK9heeCeWQDx0sDmR,61,False,https://open.spotify.com/track/6pj9JkwBA6VzYdLXvaJkPh,0.683,0.349,8,-12.014,1,0.035,0.957,0.806,0.0755,0.555,139.84
Ontario,1XZPtZVqcOzzxbYIR7MjQw,Heiress,4poxm3vY9nKdqcyeWv5h0a,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,63,False,https://open.spotify.com/track/1XZPtZVqcOzzxbYIR7MjQw,0.409,0.223,10,-13.886,1,0.0296,0.947,0.0123,0.0635,0.173,89.877
Fourth of July,5Qnrgqy1pAm9GyNQOgyVFz,Carrie & Lowell,64xtjfsPHNHch0CZ7fPTjS,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,74,False,https://open.spotify.com/track/5Qnrgqy1pAm9GyNQOgyVFz,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484
Saturn,3tJjZMHLqhD8DaGgdBICnc,Atlas: I,1E9iqjfSf5I5hPNfI1DRIh,Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,62,False,https://open.spotify.com/track/3tJjZMHLqhD8DaGgdBICnc,0.167,0.237,3,-13.738,1,0.0352,0.638,0.311,0.109,0.0444,145.036
Euphor,4CiqKccFFYGmFPz7HVTjfW,Heiress,4poxm3vY9nKdqcyeWv5h0a,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,62,False,https://open.spotify.com/track/4CiqKccFFYGmFPz7HVTjfW,0.296,0.284,10,-14.01,0,0.033,0.968,0.189,0.0961,0.0917,114.786
Alps,5eG8QuQKOBvDeCyoOeMkhT,Alps,66vF1lyJODi4318YV0RSpS,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,59,False,https://open.spotify.com/track/5eG8QuQKOBvDeCyoOeMkhT,0.354,0.311,3,-10.377,1,0.0321,0.965,0.0315,0.204,0.135,146.631
Keep Me,5xYpEeGFXmkGMBQ22NfKfO,"Cannot Be, Whatsoever",1KkBDNtkZDW8COUNKAWRPw,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,60,False,https://open.spotify.com/track/5xYpEeGFXmkGMBQ22NfKfO,0.567,0.131,1,-14.124,1,0.029,0.888,0.0553,0.158,0.0657,104.784
Placebo Effect,6m3T4RHAMaSIKUDsxko43y,Placebo Effect,3dFr6Li35Nik82qwIMrSYa,d4vd,5y8tKLUfMvliMe8IKamR32,56,False,https://open.spotify.com/track/6m3T4RHAMaSIKUDsxko43y,0.448,0.246,4,-11.279,1,0.0291,0.841,0,0.11,0.0996,122.534
Mr. Rager,393MDhe62s8hbH8ETrlxe5,Man On The Moon II: The Legend Of Mr. Rager,08eM9GRdr5BCCHNqS3Wwud,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,70,False,https://open.spotify.com/track/393MDhe62s8hbH8ETrlxe5,0.671,0.726,7,-8.689,1,0.0272,0.389,0.882,0.14,0.581,102.002
"Think Of Me Once In A While, Take Care",4JdYapRlYv67LnjrkDhZVX,Agony,6hMR006RO5sOuA9Vgs4v9L,Take Care,2HpfqDQ8DBQlnrbAsdIh7s,71,False,https://open.spotify.com/track/4JdYapRlYv67LnjrkDhZVX,0.209,0.142,3,-11.37,1,0.0416,0.902,0.95,0.0945,0.0386,71.02
Idea 22 (Slowed + Reverb),4HN6Kcrpc0oD4bkccVHkKC,Idea 22 (Remixes),6KR6zfTEy5ATlONK0NOCcL,Gibran Alcocer,5nWYvcpaqKtp08cYxjOfFr,58,False,https://open.spotify.com/track/4HN6Kcrpc0oD4bkccVHkKC,0.28,0.0448,9,-22.712,0,0.0368,0.979,0.905,0.115,0.0964,114.894
hotline (edit),0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),5iq9BytomHl2yBtORjUlzP,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,79,False,https://open.spotify.com/track/0WFryfbNKPXVtVQlz5dZ8H,0.516,0.254,9,-16.027,0,0.0589,0.816,0.855,0.189,0.304,56.829
hotline bling (billie version + slowed),09pMxwu4PWUqenCvuMTKxY,hotline bling (billie version remixes),71B8p1AVAduFuJdYduh0xg,hazel,1v41KOBW8UYNxdhKWtXig2,27,False,https://open.spotify.com/track/09pMxwu4PWUqenCvuMTKxY,0.657,0.171,7,-18.442,1,0.0622,0.739,0.841,0.109,0.126,96.111
Wash.,7rIhp6EWLNtM8qFIQruJPT,Bon Iver,2LpfNj3vB5rOXfaawLcOBg,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,62,False,https://open.spotify.com/track/7rIhp6EWLNtM8qFIQruJPT,0.31,0.146,0,-19.278,1,0.0303,0.99,0.261,0.076,0.333,162.831
true blue (slowed + reverb),511O0BOtjkkMeTxmpTyBek,true blue (slowed + reverb),503MyPgnfVvXHXqThP4dzd,badkarma,2cX6sME2iuQpoyBZSsH5hG,41,False,https://open.spotify.com/track/511O0BOtjkkMeTxmpTyBek,0.287,0.259,5,-15.235,0,0.0318,0.767,0.00218,0.293,0.102,176.921
